,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,TEMP,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,DIFF,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST,GUST
STN,690150,722810,722860,722868,722880,722885,722886,722897,722900,722903,722904,722906,722907,722909,722910,722925,722926,722950,722953,722955,722970,722975,722976,722977,723805,723810,723815,723816,723830,723840,723890,723896,723910,723925,723927,723930,723940,723965,724800,724815,724830,724838,724839,724915,724920,724926,724930,724938,724940,724945,724946,724957,725845,725846,725847,725905,725910,725940,725945,725946,725955,725957,745160,746120,747020,747185,747187,747188,690150,722810,722860,722868,722880,722885,722886,722897,722900,722903,722904,722906,722907,722909,722910,722925,722926,722950,722953,722955,722970,722975,722976,722977,723805,723810,723815,723816,723830,723840,723890,723896,723910,723925,723927,723930,723940,723965,724800,724815,724830,724838,724839,724915,724920,724926,724930,724938,724940,724945,724946,724957,725845,725846,725847,725905,725910,725940,725945,725946,725955,725957,745160,746120,747020,747185,747187,747188,690150,722810,722860,722868,722880,722885,722886,722897,722900,722903,722904,722906,722907,722909,722910,722925,722926,722950,722953,722955,722970,722975,722976,722977,723805,723810,723815,723816,723830,723840,723890,723896,723910,723925,723927,723930,723940,723965,724800,724815,724830,724838,724839,724915,724920,724926,724930,724938,724940,724945,724946,724957,725845,725846,725847,725905,725910,725940,725945,725946,725955,725957,745160,746120,747020,747185,747187,747188,690150,722810,722860,722880,722886,722910,722953,723805,723810,723815,723816,723910,723930,723940,724800,724830,724838,724839,724926,724940,725846,725847,725905,725910,725945,725946,725955,745160,746120,747185,747187,747188
YEARMODA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-30,61.41666666666666,64.79259259259258,60.16333333333333,69.40666666666668,61.86666666666666,65.83666666666666,63.30333333333332,57.71333333333333,62.49999999999999,65.01666666666664,63.99666666666666,62.18333333333333,66.18333333333334,63.95199999999999,64.28333333333333,59.6625,61.2,63.19666666666665,54.27272727272726,64.49,64.07666666666667,68.54285714285716,65.85666666666665,64.58999999999999,68.48,52.803448275862074,54.36666666666666,51.75,50.46785714285715,53.78666666666666,52.34333333333333,55.35999999999999,60.09000000000001,59.21999999999999,61.11333333333333,60.29130434782609,54.67,50.82999999999999,44.13,55.83333333333334,51.74333333333334,54.46000000000001,51.99333333333333,56.37333333333333,52.61,54.92666666666666,53.83999999999999,59.80000000000002,55.03666666666666,57.48333333333334,62.83666666666666,54.61333333333334,46.22000000000001,39.99333333333333,39.47666666666665,50.57333333333334,51.49666666666667,48.98695652173913,46.99666666666666,51.40000000000001,37.223333333333336,38.96333333333333,52.87666666666666,52.3681818181818,53.15333333333334,62.8,62.98666666666667,62.59666666666667,26.98333333333333,27.896296296296303,26.64,25.433333333333334,25.17333333333333,18.713333333333328,24.44,27.97000000000001,21.55,23.72333333333334,23.67333333333333,19.313333333333336,31.457142857142852,14.927999999999995,18.103333333333328,5.6125,35.64137931034483,24.83,15.73181818181818,21.396666666666672,27.66000000000001,21.75357142857143,23.96,21.75666666666667,24.84333333333334,31.5655172413793,29.90666666666667,32.72333333333333,14.703703703703706,29.11333333333334,30.926666666666666,27.44666666666667,26.40666666666667,32.02666666666667,19.380000000000006,13.582608695652173,36.42,37.21333333333335,36.907692307692315,25.98333333333333,28.126666666666665,30.613333333333333,27.82333333333333,17.976666666666674,27.0,26.23333333333333,16.789999999999996,21.126666666666665,20.26333333333333,22.366666666666664,24.636666666666667,29.55,13.483333333333338,33.33333333333333,27.23999999999999,31.36206896551724,30.700000000000006,16.195652173913047,20.076666666666664,15.636666666666665,19.683333333333326,22.59999999999999,26.093333333333334,34.050000000000004,32.03666666666666,31.31,35.31666666666667,28.07666666666667,0.0,0.0,0.010666666666666666,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.006551724137931035,0.017586206896551725,0.013333333333333334,0.0,0.0228,0.02266666666666667,0.0,0.01966666666666667,0.0033333333333333327,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0,0.008275862068965517,0.0016666666666666668,0.0,0.0,0.035,0.016666666666666666,0.0,0.01633333333333333,0.004,0.0,0.013043478260869568,0.005666666666666665,0.05,0.0,0.0,0.03933333333333333,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.013666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.011333333333333334,0.027666666666666662,0.10434782608695653,0.0,0.155,0.0,0.0,0.013333333333333334,0.007272727272727274,0.0026666666666666666,0.07366666666666667,0.0003333333333333333,0.0,25.35,23.33333333333333,26.02,24.95,29.300000000000004,27.08333333333333,37.4875,27.52307692307692,23.93333333333333,29.372727272727275,25.735294117647058,24.17142857142857,22.318181818181817,24.316666666666666,29.05,22.66,23.775,27.55,29.9,29.16666666666667,22.56923076923077,27.866666666666664,20.0,21.655555555555555,18.03333333333333,21.6,17.1,25.3,25.0,28.44,22.442857142857147,30.811111111111106
1991-11-30,60.7,66.6153846153846,61.14666666666667,68.74,62.09333333333333,61.85666666666666,66.32000000000001,59.94666666666667,61.58666666666666,65.29,64.22,62.93333333333334,67.52000000000001,64.08800000000001,64.92758620689655,54.6,60.6,62.19333333333334,59.314285714285724,65.42,64.34333333333332,67.65517241379311,65.93333333333334,64.14,67.20000000000002,52.15333333333334,56.18,50.65,51.49666666666666,55.66,55.07333333333334,45.90000000000001,59.51000000000001,58.64666666666667,62.42000000000001,60.43478260869565,54.92666666666666,52.99666666666666,44.42666666666666,59.076666666666654,54.75666666666667,57.60000000000001,56.2,55.93333333333333,57.54999999999999,58.59333333333333,55.28666666666666,59.48333333333334,56.45666666666666,58.62000000000001,57.78518518518521,56.55666666666666,47.213333333333324,40.570000000000014,40.3,55.40333333333333,57.356666666666676,50.957142857142856,49.490000000000016,53.02666666666667,43.95714285714287,42.77333333333332,54.13000000000001,52.93666666666666,55.77,62.12666666666666,60.34333333333333,62.11333333333332,30.55384615384616,32.830769230769235,29.61666666666667,26.126666666666665,26.63666666666667,16.56,26.98,27.736666666666668,22.93,24.38666666666667,23.358620689655176,18.233333333333334,34.05172413793104,19.032,19.665517241379312,14.983333333333334,36.68,23.07,16.62380952380952,19.32,28.58333333333333,21.944827586206888,25.00000000000001,21.99,24.156666666666666,33.06666666666666,30.946666666666665,31.94666666666667,14.533333333333333,28.46333333333333,27.120000000000008,26.44,25.430000000000003,30.74333333333334,18.55333333333333,16.18695652173913,33.45666666666666,36.05,33.9,21.350000000000005,25.423333333333336,25.56,25.79333333333333,16.71,23.350000000000005,24.24,16.71,18.826666666666668,19.27,21.56666666666667,21.396296296296306,26.46333333333333,11.896666666666668,29.659999999999997,25.29333333333333,29.17666666666667,24.54,14.866666666666667,17.996666666666666,14.063333333333333,19.86071428571429,19.983333333333327,24.39666666666667,38.32333333333333,29.540000000000006,33.64,37.266666666666666,28.029999999999994,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0006896551724137933,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,0.013,0.0,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0013333333333333333,0.0,0.0,0.0026666666666666666,0.0,0.0,0.005666666666666665,0.0016666666666666668,0.0,0.0,0.02433333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.02066666666666667,0.021666666666666667,0.0838095238095238,0.0,0.13933333333333334,0.0,0.0,0.012333333333333332,0.0013333333333333333,0.0,0.009333333333333334,0.0013333333333333333,0.0013333333333333333,29.866666666666664,24.6,22.18333333333333,23.700000000000006,34.36363636363637,27.9,34.31428571428571,28.630000000000006,26.855555555555558,34.1125,26.08125,25.075,26.266666666666666,26.1625,38.03333333333333,28.777777777777782,28.8375,23.642857142857146,28.3,24.3,23.645454545454548,23.700000000000006,21.0,27.814285714285717,21.15,27.0375,26.68333333333333,28.061538461538454,24.466666666666665,29.98333333333333,22.314285714285717,25.87142857142857
1992-11-30,60.042857142857144,64.56666666666666,58.07333333333333,63.40666666666666,61.48,68.36333333333333,65.97333333333333,59.17666666666667,62.58000000000001,65.17,64.87333333333333,62.25000000000002,69.24666666666666,65.30800000000002,60.91666666666666,66.30000000000001,61.10999999999999,63.40666666666666,53.98636363636364,64.50666666666665,64.24666666666666,69.04333333333334,65.90333333333332,64.92666666666666,64.27666666666666,49.462068965517254,52.51666666666666,47.75,49.22333333333333,55.33333333333334,53.47666666666667,50.89666666666666,60.83000000000001,62.04666666666667,63.62,61.21999999999999,55.8,51.41333333333333,47.48999999999999,57.60333333333334,52.55333333333332,56.21000000000001,53.26,57.63333333333335,54.07000000000001,57.67333333333333,55.81000000000001,59.01333333333332,56.06333333333332,58.17999999999999,58.54,56.75666666666666,44.55999999999999,40.22000000000001,39.353333333333346,50.56999999999999,52.59666666666667,51.74,49.59666666666667,51.13,38.92666666666667,40.45000000000001,57.28333333333333,56.93478260869565,52.90666666666666,60.09,56.96666666666667,59.72333333333333,28.671428571428585,30.007407407407413,28.260000000000005,30.863333333333333,24.8,17.420000000000012,21.156666666666673,29.910000000000004,23.466666666666665,20.590000000000007,19.410000000000004,18.646666666666665,35.02068965517242,14.536,17.09,8.450000000000006,35.80999999999999,23.306666666666665,16.35,20.923333333333336,26.17333333333334,19.33,23.290000000000006,20.46,23.776666666666674,30.010344827586213,30.780000000000005,31.550000000000004,13.810000000000002,25.6,25.36666666666667,24.36666666666667,20.093333333333334,31.46,18.773333333333326,16.987999999999996,32.410000000000004,34.98000000000001,34.39666666666667,22.550000000000004,24.55,25.10666666666667,24.43,17.106666666666673,24.25666666666667,24.300000000000008,17.100000000000005,17.803333333333335,18.676666666666666,20.696666666666665,21.19333333333333,24.553333333333335,12.7,34.059999999999995,30.836666666666666,23.063333333333336,23.84000000000001,14.536,17.163333333333338,13.67333333333333,21.406666666666666,21.593333333333334,23.95666666666667,33.79130434782609,29.41000000000001,33.46,40.46333333333335,27.79666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013333333333333333,0.4043333333333334,0.3827586206896551,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.011000000000000001,0.0,0.0,0.0,0.012758620689655172,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.07866666666666666,0.0,0.0,0.021666666666666664,0.07920000000000002,0.0,0.18566666666666665,0.0,0.0,0.006999999999999999,0.0,0.0,0.023666666666666662,0.0,0.017,22.56666666666667,24.53333333333333,22.253846153846155,24.85,27.17272727272727,23.45833333333333,28.125,30.444444444444446,26.81,29.142857142857146,26.64375,27.446666666666665,22.023076923076925,20.82857142857143,25.13333333333333,24.71666666666667,25.266666666666666,18.4,21.85,21.96666666666667,19.075,19.7,15.300000000000002,17.9,20.25,24.200000000000006,22.86,26.342857142857145,18.566666666666666,24.675,20.68,26.26
1993-11-30,55.627586206896545,65.63600000000001,58.69032258064517,63.116129032258065,60.33548387096772,64.77741935483871,62.548387096774185,57.57741935483872,61.3483870967742,63.59032258064517,63.774193548387096,61.07096774193547,63.951612903225794,63.70399999999999,63.10555555555556,61.16190476190477,59.92903225806453,62.716129032258074,55.32272727272727,63.99032258064516,63.27096774193549,67.1741935483871,65.42758620689655,63.66451612903225,63.49999999999999,49.56551724137932,52.970967741935475,47.92903225806453,50.99583333333334,55.98387096774196,53.396774193548396,50.516129032258064,60.903225806451616,59.07741935483872,63.33225806451615,60.76666666666666,55.76129032258065,50.374193548387076,47.48064516129032,58.09032258064515,51.16451612903226,54.58387096774194,52.406451612903226,57.51935483870968,52.5258064516129,56.00645161290322,54.64193548387097,58.27741935483871,55.78064516129032,59.40967741935483,57.41935483870968,54.3258064516129,42.58387096774193,38.53548387096774,39.774193548387096,48.67741935483871,51.34516129032258,50.35,46.8741935483871,48.48064516129031,34.23548387096775,38.000000000000014,54.5741935483871,58.93999999999999,52.59032258064516,60.03870967741935,57.66129032258064,58.8290322580645,29.213793103448282,30.072000000000006,26.116129032258073,25.83225806451614,23.296774193548387,16.170967741935485,21.796774193548387,32.145161290322584,20.27096774193549,20.02903225806452,19.990322580645163,16.8483870967742,28.90000000000001,15.436000000000005,15.822222222222221,10.795238095238096,27.564516129032263,21.645161290322584,17.06818181818182,18.08387096774194,24.587096774193558,18.132258064516133,19.80344827586207,19.577419354838714,25.05161290322581,31.58620689655172,30.74838709677419,32.003225806451624,14.020833333333336,29.177419354838708,29.080645161290327,26.483870967741943,18.351612903225806,27.996774193548394,18.07096774193549,18.137500000000006,31.790322580645164,36.63548387096774,38.73103448275863,21.916129032258066,25.75483870967742,26.82903225806452,27.064516129032263,19.23225806451613,25.10967741935484,27.167741935483875,17.941935483870967,19.77096774193549,20.82903225806452,23.80322580645161,23.796774193548387,28.486666666666668,12.683870967741935,32.94516129032258,32.270967741935486,31.577419354838714,27.709677419354843,16.93,23.932258064516137,18.2258064516129,30.506451612903234,22.38064516129032,22.26129032258065,35.98333333333334,32.70322580645162,32.05483870967742,39.02903225806453,28.267741935483876,0.006896551724137932,0.014,0.015483870967741937,0.0,0.0,0.0,0.0,0.0,0.029677419354838714,0.318,0.22448275862068964,0.0661290322580645,0.0,0.0016666666666666668,0.007058823529411764,0.0,0.02870967741935484,0.03,0.0,0.0,0.0067741935483870966,0.0,0.0,0.0,0.007741935483870969,0.00896551724137931,0.0012903225806451613,0.0,0.0,0.025161290322580646,0.04032258064516129,0.0,0.0,0.040645161290322585,0.0,0.010434782608695651,0.023548387096774197,0.028387096774193557,0.004,0.0,0.07096774193548387,0.0,0.0,0.0,0.04068965517241379,0.0,0.013461538461538459,0.0,0.050645161290322566,0.0,0.0,0.0,0.0,0.15965517241379312,0.0,0.03258064516129032,0.07709677419354839,0.04566666666666667,0.0,0.09838709677419354,0.0,0.0,0.09709677419354837,0.0,0.013548387096774195,0.04483870967741936,0.017096774193548388,0.028064516129032255,24.3,23.366666666666664,24.07142857142857,25.95,27.4,23.23333333333333,41.88,29.584210526315786,24.83333333333333,27.485714285714288,25.114285714285717,23.535714285714285,14.79090909090909,23.175,22.592857142857145,24.9,24.6,20.0,27.4,25.211111111111112,27.585714285714282,26.8,19.76,25.714285714285715,21.5,25.191666666666666,22.555555555555557,28.350000000000005,22.65454545454545,23.18333333333333,22.12,28.066666666666666
1994-11-30,57.33529411764707,60.8375,51.39000000000001,60.99666666666667,54.34000000000002,59.603333333333346,57.86333333333332,52.23333333333333,56.65999999999999,58.37666666666666,58.23666666666666,56.67666666666666,58.61333333333334,59.76,58.421052631578966,58.62222222222221,52.91666666666666,57.39666666666666,48.7086956521739,58.96333333333333,58.27000000000001,62.69333333333334,60.09333333333333,58.81666666666668,60.91071428571429,44.93214285714286,48.00333333333333,43.3,42.653333333333336,48.97666666666666,48.05666666666666,46.31333333333333,56.97333333333332,52.67333333333333,57.91666666666668,55.02272727272727,49.55,45.39666666666667,37.95333333333335,51.49,47.36666666666666,49.29666666666667,49.45000000000001,52.81333333333334,48.77333333333334,50.98666666666668,50.01000000000001,52.59000000000001,50.02333333333332,54.62666666666665,51.69333333333334,49.70333333333333,34.15999999999999,28.880000000000006,31.82,44.67333333333334,47.29999999999999,46.252,44.80333333333333,45.84,34.54,32.78,48.54333333333334,51.16363636363637,48.78333333333335,56.65,52.11333333333332,55.72333333333333,25.111764705882354,28.566666666666666,27.473333333333336,23.64333333333333,23.236666666666668,16.14333333333333,21.300000000000008,23.08333333333333,20.813333333333336,18.39333333333333,16.986666666666668,16.716666666666672,27.083333333333336,13.044,15.257894736842106,14.216666666666667,33.74333333333335,21.540000000000006,13.408695652173915,18.483333333333334,24.236666666666668,18.430000000000003,21.093333333333334,19.570000000000004,23.207142857142852,26.92857142857143,28.316666666666674,27.91,14.856666666666666,25.906666666666666,22.45,19.6,18.80333333333333,24.32333333333333,17.996666666666673,17.068181818181824,30.750000000000004,29.39333333333333,33.48666666666668,16.346666666666664,19.023333333333333,19.51,17.723333333333336,15.603333333333332,18.723333333333333,18.33333333333333,13.116666666666667,14.419999999999998,15.893333333333333,17.29666666666667,17.860000000000007,21.27,10.66,25.19333333333333,25.813333333333336,19.726666666666667,19.133333333333333,17.912000000000006,16.66,11.969999999999995,15.409999999999998,13.44,18.91,32.47727272727273,26.61000000000001,31.42666666666667,37.95333333333335,28.38333333333334,0.0,0.0,0.010333333333333337,0.0,0.0,0.0,0.0,0.0,0.015333333333333338,0.349,0.2793103448275861,0.018000000000000002,0.0,0.0828,0.0,0.0,0.03033333333333333,0.010000000000000002,0.0,0.0,0.011333333333333334,0.0,0.0,0.0,0.013214285714285715,0.0125,0.023666666666666662,0.0,0.0,0.03266666666666666,0.06699999999999999,0.0,0.0,0.0,0.0,0.016363636363636358,0.07733333333333332,0.08166666666666665,0.0,0.0,0.06653846153846152,0.03137931034482759,0.0,0.0,0.0562962962962963,0.0,0.0,0.0,0.2023333333333333,0.0,0.0,0.0,0.0,0.4113333333333333,0.0,0.05833333333333333,0.18966666666666665,0.2884,0.0,0.326,0.0,0.0,0.1636666666666667,0.003636363636363637,0.03133333333333334,0.03,0.019666666666666662,0.0026666666666666666,32.239999999999995,30.21,20.71,23.9,28.2,29.18888888888889,39.45454545454545,23.09333333333333,29.379999999999995,33.06666666666666,26.53636363636363,22.561111111111106,26.6,24.742857142857147,31.66666666666667,20.933333333333334,22.9,21.45,27.825,26.059999999999995,26.262499999999992,29.23333333333333,19.981818181818184,25.3,21.080000000000005,28.761538461538464,27.46666666666667,27.55,26.33333333333333,28.23333333333333,21.300000000000004,25.32
1995-11-30,63.90000000000001,71.19130434782608,59.97666666666667,73.85666666666667,61.99655172413792,62.825,65.07857142857144,62.427586206896564,62.45,64.20714285714284,64.50333333333332,62.36000000000002,65.34285714285713,62.12173913043477,60.94166666666666,62.23157894736842,59.74666666666666,61.44000000000001,65.21,63.20357142857142,62.80666666666666,65.42999999999999,66.02857142857142,63.04285714285716,73.6,54.90666666666667,61.14000000000001,55.03000000000001,59.76333333333333,59.23333333333332,57.70000000000001,55.99666666666667,60.79333333333334,58.59333333333333,61.17499999999999,58.90399999999999,57.17333333333334,55.48999999999999,49.82,62.710714285714296,57.76,60.88214285714286,60.2551724137931,59.11333333333334,58.73333333333333,62.82333333333335,56.92413793103448,60.78571428571429,56.88333333333333,63.32068965517242,60.964285714285715,59.54285714285715,50.7,39.46896551724138,48.76428571428573,55.97931034482757,56.24333333333333,53.43571428571428,53.39333333333333,52.48333333333333,44.89666666666667,46.41333333333332,58.38999999999999,58.63809523809525,59.88666666666667,68.0,64.39999999999999,66.58,31.679166666666674,32.61304347826087,32.98275862068966,25.45000000000001,26.800000000000008,13.13571428571429,28.789285714285718,25.16551724137932,15.82,17.307142857142857,15.57,13.420000000000005,27.428571428571445,16.108695652173914,12.066666666666668,11.163157894736841,32.293333333333344,17.216666666666665,19.530000000000005,14.575000000000005,20.696666666666676,14.973333333333338,18.700000000000006,15.653571428571436,25.27666666666667,36.59000000000001,31.05666666666668,35.353333333333346,16.736666666666668,27.70333333333334,28.33333333333333,28.093333333333334,17.116666666666667,19.92333333333334,16.142857142857142,15.648000000000005,29.86,35.59666666666667,40.62000000000001,24.039285714285718,26.200000000000006,26.19642857142858,26.234482758620697,18.336666666666673,26.33666666666668,23.950000000000006,15.617241379310348,18.078571428571433,19.750000000000004,20.262068965517248,21.52500000000001,27.464285714285715,15.613333333333335,36.08571428571429,29.964285714285715,29.148275862068967,29.953333333333337,16.521428571428572,16.076666666666668,9.83,23.77,22.36333333333333,25.620689655172416,38.7047619047619,33.31333333333334,32.81000000000001,40.06,32.44333333333333,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.015666666666666666,0.0,0.0013043478260869564,0.0016666666666666668,0.0,0.0013333333333333333,0.003666666666666667,0.0,0.0,0.0006666666666666666,0.010333333333333332,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0016,0.010666666666666666,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.051333333333333335,0.017586206896551725,0.0,0.002758620689655173,0.0033333333333333327,0.07142857142857142,0.0,0.21689655172413794,0.008666666666666666,0.0,0.0026666666666666666,0.0,0.0,0.0,0.0,0.0,22.879999999999995,20.875,17.9,24.9,33.8,18.1,31.958333333333325,22.92,26.25,30.675,25.71,22.53333333333333,16.266666666666666,22.95,24.375,24.9,23.45,17.566666666666666,23.9,25.45,22.321428571428577,27.875,14.95,19.45,20.175,23.82,32.349999999999994,22.93333333333333,20.15,20.1,18.35,23.16666666666667
1996-11-30,59.940740740740736,68.84800000000001,58.06333333333333,69.46000000000001,61.27,65.06333333333335,63.25666666666667,59.68000000000002,61.26,63.63666666666667,64.86666666666666,60.37000000000001,66.65666666666667,61.63043478260869,60.5875,61.08,60.99333333333333,61.65,57.85714285714285,63.526666666666664,60.80666666666665,66.48571428571428,65.36,63.23,68.76,52.11666666666666,56.89333333333333,51.59999999999999,48.49090909090908,55.32333333333332,53.37333333333334,52.19666666666668,62.02666666666667,56.75666666666668,66.01000000000002,58.30909090909092,54.86333333333333,52.09666666666666,43.93,57.22666666666667,53.91000000000002,58.14666666666666,56.23666666666667,57.55666666666666,53.46666666666667,56.80000000000002,54.54333333333333,59.18666666666668,55.36666666666667,57.75666666666667,57.27333333333333,57.25666666666666,44.61333333333334,36.47000000000001,41.33666666666667,51.60999999999999,53.37666666666666,50.78928571428572,50.69333333333332,50.22333333333333,42.74333333333333,40.38333333333335,58.81666666666668,58.339130434782604,53.82666666666667,64.03999999999999,61.93333333333335,63.58333333333334,25.62962962962963,27.936000000000003,25.98000000000001,22.860000000000007,22.68,15.24,20.160000000000004,21.6,14.210000000000004,17.100000000000005,13.62,14.51333333333333,29.66896551724137,11.173913043478262,11.25,7.650000000000001,27.9,16.753333333333334,15.428571428571427,17.220000000000002,18.91,16.264285714285716,19.56,18.9,14.280000000000005,29.1,25.079999999999995,27.0,13.581818181818182,18.45666666666667,18.900000000000006,18.779999999999994,16.833333333333332,22.92,16.679999999999996,12.845454545454546,21.456666666666667,24.360000000000007,30.24,15.779999999999998,20.580000000000005,17.220000000000002,20.160000000000004,15.12,20.15333333333334,18.120000000000005,12.54,15.060000000000002,12.563333333333333,16.140000000000004,17.7,20.64,10.92,27.000000000000004,21.6,19.2,20.263333333333332,16.41785714285714,13.019999999999998,10.303448275862069,20.700000000000006,18.42,20.1,23.47826086956522,23.793333333333337,28.73999999999999,32.4,26.160000000000004,0.01074074074074074,0.0,0.07178571428571427,0.0,0.0,0.0,0.0,0.0,0.05666666666666665,0.0014285714285714286,0.0,0.037931034482758634,0.0,0.01681818181818182,0.07875,0.06764705882352941,0.12851851851851853,0.06133333333333332,0.0,0.0,0.06133333333333332,0.0,0.0,0.0,0.0,0.019666666666666662,0.018000000000000002,0.016206896551724137,0.0,0.028000000000000004,0.06766666666666668,0.0,0.07866666666666666,0.0,0.0,0.1423809523809524,0.03,0.03620689655172414,0.026,0.0,0.06517241379310346,0.03185185185185185,0.0,0.0,0.08827586206896551,0.0,0.0,0.0,0.08433333333333333,0.0,0.0,0.0,0.43466666666666665,0.09333333333333334,0.0,0.09724137931034482,0.05433333333333334,0.13428571428571426,0.0,0.0411764705882353,0.09900000000000002,0.14133333333333328,0.1179310344827586,0.013043478260869565,0.02607142857142857,0.0010344827586206897,0.005,0.0003333333333333333,25.0875,27.157142857142855,22.0625,25.0,31.25,22.516666666666666,36.17999999999999,25.245454545454546,25.62142857142857,27.772727272727273,26.642857142857146,26.781818181818185,22.95,20.714285714285715,27.0875,21.775,26.62,26.7,17.7,26.34615384615385,21.478571428571424,32.980000000000004,19.65,25.90909090909091,26.9,26.48,27.380000000000006,25.82857142857143,27.19090909090909,30.8,19.933333333333334,25.1
