,STN,YEARMODA,TEMP,DIFF,PRCP,GUST
1179,722928,1990-11-30,,,,
1180,722928,1991-11-30,,,,
1181,722928,1992-11-30,,,,
1182,722928,1993-11-30,,,,
1183,722928,1994-11-30,,,,
1184,722928,1995-11-30,,,,
1185,722928,1996-11-30,,,,
1186,722928,1997-11-30,,,,
1187,722928,1998-11-30,,,,
1188,722928,1999-11-30,,,,
1189,722928,2000-11-30,,,,
1190,722928,2001-11-30,,,,
1191,722928,2002-11-30,,,,
1192,722928,2003-11-30,,,,
1193,722928,2004-11-30,,,,
1194,722928,2005-11-30,,,,
1195,722928,2006-11-30,,,,
1196,722928,2007-11-30,,,,
1197,722928,2008-11-30,,,,
